seed,algorithm,learning_rate,gamma,final_mean_reward,final_success_rate,backend,devices,action,mean_length,wall_time_s,env_name,reward_type,env_reward,alpha
5,DQN_Entropy,0.0005,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,281.8458292489995,mountaincar,dense,mountaincar_dense,0.05
6,DQN_Entropy,0.0005,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,292.68318743500095,mountaincar,dense,mountaincar_dense,0.05
7,DQN_Entropy,0.0005,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,292.7814782109999,mountaincar,dense,mountaincar_dense,0.05
8,DQN_Entropy,0.0005,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,292.6049963339992,mountaincar,dense,mountaincar_dense,0.05
9,DQN_Entropy,0.0005,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,293.0457124900004,mountaincar,dense,mountaincar_dense,0.05
0,DQN_Entropy,0.001,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1965.803716563998,mountaincar,dense,mountaincar_dense,0.01
1,DQN_Entropy,0.001,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1846.1806282750003,mountaincar,dense,mountaincar_dense,0.01
2,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.75853219300006,mountaincar,dense,mountaincar_dense,0.01
3,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.7784022490014,mountaincar,dense,mountaincar_dense,0.01
4,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.76982647299883,mountaincar,dense,mountaincar_dense,0.01
5,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,280.33869433899963,mountaincar,dense,mountaincar_dense,0.01
6,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,278.5806328059989,mountaincar,dense,mountaincar_dense,0.01
7,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.3153010049991,mountaincar,dense,mountaincar_dense,0.01
8,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.0797795180006,mountaincar,dense,mountaincar_dense,0.01
9,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.4605907509995,mountaincar,dense,mountaincar_dense,0.01
0,DQN_Entropy,0.001,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1868.7546535099973,mountaincar,dense,mountaincar_dense,0.05
1,DQN_Entropy,0.001,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1869.436603926002,mountaincar,dense,mountaincar_dense,0.05
2,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,277.4083496760013,mountaincar,dense,mountaincar_dense,0.05
3,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,277.2604048579997,mountaincar,dense,mountaincar_dense,0.05
4,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,277.48090758000035,mountaincar,dense,mountaincar_dense,0.05
5,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,277.4625862140001,mountaincar,dense,mountaincar_dense,0.05
6,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,289.9035455819994,mountaincar,dense,mountaincar_dense,0.05
7,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,289.8540057930004,mountaincar,dense,mountaincar_dense,0.05
8,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,290.08994046000043,mountaincar,dense,mountaincar_dense,0.05
9,DQN_Entropy,0.001,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,289.9167314009992,mountaincar,dense,mountaincar_dense,0.05
0,DQN_Entropy,0.001,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1841.8403917100004,mountaincar,dense,mountaincar_dense,0.01
1,DQN_Entropy,0.001,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1833.5680698159997,mountaincar,dense,mountaincar_dense,0.01
2,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,322.573063586,mountaincar,dense,mountaincar_dense,0.01
3,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,322.17275743400023,mountaincar,dense,mountaincar_dense,0.01
4,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,322.5949355880002,mountaincar,dense,mountaincar_dense,0.01
5,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,322.8515336979999,mountaincar,dense,mountaincar_dense,0.01
6,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.8377356460005,mountaincar,dense,mountaincar_dense,0.01
7,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.8316605109994,mountaincar,dense,mountaincar_dense,0.01
8,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.4352363019998,mountaincar,dense,mountaincar_dense,0.01
9,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,306.7347585310008,mountaincar,dense,mountaincar_dense,0.01
0,DQN_Entropy,0.001,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1838.1835155010008,mountaincar,dense,mountaincar_dense,0.05
1,DQN_Entropy,0.001,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1834.0867798359975,mountaincar,dense,mountaincar_dense,0.05
2,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,318.2866233499999,mountaincar,dense,mountaincar_dense,0.05
3,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,314.29149853200033,mountaincar,dense,mountaincar_dense,0.05
4,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,314.8746886930003,mountaincar,dense,mountaincar_dense,0.05
5,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,314.1398251169994,mountaincar,dense,mountaincar_dense,0.05
6,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,310.1851434479995,mountaincar,dense,mountaincar_dense,0.05
7,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,309.9585217899994,mountaincar,dense,mountaincar_dense,0.05
8,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,309.9777412350004,mountaincar,dense,mountaincar_dense,0.05
9,DQN_Entropy,0.001,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,309.8737578929995,mountaincar,dense,mountaincar_dense,0.05
0,DQN_Entropy,0.01,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1961.7943370760004,mountaincar,dense,mountaincar_dense,0.01
1,DQN_Entropy,0.01,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1956.2164355979985,mountaincar,dense,mountaincar_dense,0.01
2,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,293.95008899499953,mountaincar,dense,mountaincar_dense,0.01
3,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,293.72948436799925,mountaincar,dense,mountaincar_dense,0.01
4,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,293.5179684399991,mountaincar,dense,mountaincar_dense,0.01
5,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,293.9801194979991,mountaincar,dense,mountaincar_dense,0.01
6,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.0814955549995,mountaincar,dense,mountaincar_dense,0.01
7,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.46639021900046,mountaincar,dense,mountaincar_dense,0.01
8,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,308.21409279100044,mountaincar,dense,mountaincar_dense,0.01
9,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,307.5559470520002,mountaincar,dense,mountaincar_dense,0.01
0,DQN_Entropy,0.01,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1954.0792577049976,mountaincar,dense,mountaincar_dense,0.05
1,DQN_Entropy,0.01,0.95,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1962.448504426,mountaincar,dense,mountaincar_dense,0.05
2,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,300.9058293039998,mountaincar,dense,mountaincar_dense,0.05
3,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,300.67903764199946,mountaincar,dense,mountaincar_dense,0.05
4,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,300.49809928800096,mountaincar,dense,mountaincar_dense,0.05
5,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,301.00859732500066,mountaincar,dense,mountaincar_dense,0.05
6,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,281.0341762469998,mountaincar,dense,mountaincar_dense,0.05
7,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,281.11816122299933,mountaincar,dense,mountaincar_dense,0.05
8,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,280.98255529699964,mountaincar,dense,mountaincar_dense,0.05
9,DQN_Entropy,0.01,0.95,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,281.4781324220003,mountaincar,dense,mountaincar_dense,0.05
0,DQN_Entropy,0.01,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1687.751551827998,mountaincar,dense,mountaincar_dense,0.01
1,DQN_Entropy,0.01,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1693.5350811810022,mountaincar,dense,mountaincar_dense,0.01
2,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,337.4143973559994,mountaincar,dense,mountaincar_dense,0.01
3,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,336.6549585869998,mountaincar,dense,mountaincar_dense,0.01
4,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,337.65524764100064,mountaincar,dense,mountaincar_dense,0.01
5,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,337.5831612000002,mountaincar,dense,mountaincar_dense,0.01
6,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,338.7996058890003,mountaincar,dense,mountaincar_dense,0.01
7,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,339.53720445100043,mountaincar,dense,mountaincar_dense,0.01
8,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,339.0650874639996,mountaincar,dense,mountaincar_dense,0.01
9,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,338.7111838240007,mountaincar,dense,mountaincar_dense,0.01
0,DQN_Entropy,0.01,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1838.327530390001,mountaincar,dense,mountaincar_dense,0.05
1,DQN_Entropy,0.01,0.99,-200.0,0.0,"[CudaDevice(id=0), CudaDevice(id=1)]","[CudaDevice(id=0), CudaDevice(id=1)]",greedy,200.0,1840.8754064179996,mountaincar,dense,mountaincar_dense,0.05
2,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,363.2839938749994,mountaincar,dense,mountaincar_dense,0.05
3,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,362.55257477600026,mountaincar,dense,mountaincar_dense,0.05
4,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,362.2849779320004,mountaincar,dense,mountaincar_dense,0.05
5,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,362.15539851500034,mountaincar,dense,mountaincar_dense,0.05
6,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,352.7252056389998,mountaincar,dense,mountaincar_dense,0.05
7,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,351.81084776399985,mountaincar,dense,mountaincar_dense,0.05
8,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,351.41808113000025,mountaincar,dense,mountaincar_dense,0.05
9,DQN_Entropy,0.01,0.99,-200.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,350.9319555960001,mountaincar,dense,mountaincar_dense,0.05
0,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,222.22924263499957,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,221.98558457900072,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.09266942199972,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.62947628300023,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.5315609649988,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,210.23745210499877,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,214.6937548219994,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,214.61802957100008,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,211.997015637,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,211.53632971099975,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.70498805699933,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.7048177350007,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.4656529999993,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.50855933499952,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.1902671560001,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,209.15138639900036,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,207.90326750500023,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,208.1165194460009,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,227.4315381810011,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.0005,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,227.6426486399996,mountaincar,sparse,mountaincar_sparse,0.05
0,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,239.11251790200004,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,239.4983627910001,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,240.20182927299996,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,240.1703477210001,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,237.52752042700013,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,236.97546660999976,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,238.956395486,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,239.44094121800023,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,236.1820853639997,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,236.16692340200007,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,269.5021708289996,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,269.81897955299974,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,260.2320555609999,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,260.0846870199998,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.2456931740003,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,279.2580218750004,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,272.53016547599964,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,272.35224027899994,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,235.3354611020004,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.0005,0.99,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,234.6805536960001,mountaincar,sparse,mountaincar_sparse,0.05
0,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,223.7376927539999,mountaincar,sparse,mountaincar_sparse,0.01
1,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,224.60431958000024,mountaincar,sparse,mountaincar_sparse,0.01
2,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,246.1237310609995,mountaincar,sparse,mountaincar_sparse,0.01
3,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,246.45548663499997,mountaincar,sparse,mountaincar_sparse,0.01
4,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,245.79351670400047,mountaincar,sparse,mountaincar_sparse,0.01
5,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,245.82324178599995,mountaincar,sparse,mountaincar_sparse,0.01
6,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,249.7178896759997,mountaincar,sparse,mountaincar_sparse,0.01
7,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,249.68209636200027,mountaincar,sparse,mountaincar_sparse,0.01
8,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,252.2930879150008,mountaincar,sparse,mountaincar_sparse,0.01
9,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,251.75833826300092,mountaincar,sparse,mountaincar_sparse,0.01
0,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,253.92335083500075,mountaincar,sparse,mountaincar_sparse,0.05
1,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,254.13354280800013,mountaincar,sparse,mountaincar_sparse,0.05
2,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,256.5849913439997,mountaincar,sparse,mountaincar_sparse,0.05
3,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,256.7153878169993,mountaincar,sparse,mountaincar_sparse,0.05
4,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,258.1148397519992,mountaincar,sparse,mountaincar_sparse,0.05
5,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,258.1030131759999,mountaincar,sparse,mountaincar_sparse,0.05
6,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,224.03476909100027,mountaincar,sparse,mountaincar_sparse,0.05
7,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,223.25614966600008,mountaincar,sparse,mountaincar_sparse,0.05
8,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,212.0376525520005,mountaincar,sparse,mountaincar_sparse,0.05
9,DQN_Entropy,0.001,0.95,-1.0,0.0,[CpuDevice(id=0)],[CpuDevice(id=0)],greedy,200.0,211.9048713489992,mountaincar,sparse,mountaincar_sparse,0.05
